fecha,producto,categoria,cantidad,precio_unitario,total,mes,mes_nombre,dia_semana,trimestre
2023-07-29,Router,Redes,3,58.19,174.57,7,July,Saturday,3
2023-07-29,Teclado,Accesorios,1,48.18,48.18,7,July,Saturday,3
2023-07-29,Router,Redes,1,59.2,59.2,7,July,Saturday,3
2023-07-29,Memoria RAM,Componentes,4,94.46,377.83,7,July,Saturday,3
2023-07-29,Teclado,Accesorios,1,47.02,47.02,7,July,Saturday,3
2023-07-29,Router,Redes,1,55.96,55.96,7,July,Saturday,3
2023-07-29,Disco Duro,Almacenamiento,4,118.79,475.16,7,July,Saturday,3
2023-07-29,Memoria RAM,Componentes,2,98.99,197.97,7,July,Saturday,3
2023-07-29,Laptop,Computadoras,1,745.56,745.56,7,July,Saturday,3
2023-07-29,Webcam,Accesorios,5,76.56,382.81,7,July,Saturday,3
2023-07-29,Memoria RAM,Componentes,5,91.08,455.38,7,July,Saturday,3
2023-07-29,Monitor,Computadoras,4,255.54,1022.15,7,July,Saturday,3
2023-07-29,Disco Duro,Almacenamiento,2,114.89,229.79,7,July,Saturday,3
2023-07-29,Auriculares,Accesorios,4,63.68,254.72,7,July,Saturday,3
2023-07-30,Webcam,Accesorios,4,78.88,315.51,7,July,Sunday,3
2023-07-30,Disco Duro,Almacenamiento,2,108.36,216.72,7,July,Sunday,3
2023-07-30,Mouse,Accesorios,2,13.66,27.33,7,July,Sunday,3
2023-07-30,Mouse,Accesorios,1,14.95,14.95,7,July,Sunday,3
2023-07-30,Laptop,Computadoras,4,763.91,3055.62,7,July,Sunday,3
2023-07-30,Monitor,Computadoras,2,263.92,527.83,7,July,Sunday,3
2023-07-30,Mouse,Accesorios,4,16.09,64.34,7,July,Sunday,3
2023-07-30,Laptop,Computadoras,2,785.65,1571.29,7,July,Sunday,3
2023-07-30,Router,Redes,4,53.88,215.53,7,July,Sunday,3
2023-07-30,Laptop,Computadoras,5,794.78,3973.91,7,July,Sunday,3
2023-07-30,Laptop,Computadoras,4,873.86,3495.43,7,July,Sunday,3
2023-07-30,Laptop,Computadoras,1,735.79,735.79,7,July,Sunday,3
2023-07-30,Router,Redes,3,55.39,166.17,7,July,Sunday,3
2023-07-30,Laptop,Computadoras,1,788.21,788.21,7,July,Sunday,3
2023-07-30,Auriculares,Accesorios,5,57.8,288.99,7,July,Sunday,3
2023-07-30,Auriculares,Accesorios,1,62.0,62.0,7,July,Sunday,3
2023-07-30,Memoria RAM,Componentes,2,83.36,166.71,7,July,Sunday,3
2023-07-30,Monitor,Computadoras,4,271.63,1086.5,7,July,Sunday,3
2023-07-30,Memoria RAM,Componentes,3,93.78,281.33,7,July,Sunday,3
2023-07-30,USB,Accesorios,4,10.04,40.16,7,July,Sunday,3
2023-07-31,Router,Redes,2,58.42,116.84,7,July,Monday,3
2023-07-31,Mouse,Accesorios,2,13.87,27.75,7,July,Monday,3
2023-07-31,Laptop,Computadoras,5,766.39,3831.94,7,July,Monday,3
2023-07-31,Mouse,Accesorios,5,14.66,73.31,7,July,Monday,3
2023-07-31,Disco Duro,Almacenamiento,2,129.7,259.4,7,July,Monday,3
2023-07-31,Mouse,Accesorios,3,14.6,43.8,7,July,Monday,3
2023-07-31,Auriculares,Accesorios,3,65.62,196.85,7,July,Monday,3
2023-07-31,Auriculares,Accesorios,2,56.0,112.01,7,July,Monday,3
2023-07-31,Router,Redes,2,50.44,100.88,7,July,Monday,3
2023-07-31,Memoria RAM,Componentes,3,96.07,288.22,7,July,Monday,3
2023-07-31,USB,Accesorios,4,10.02,40.06,7,July,Monday,3
2023-07-31,Webcam,Accesorios,4,75.63,302.51,7,July,Monday,3
2023-07-31,USB,Accesorios,1,10.38,10.38,7,July,Monday,3
2023-07-31,Teclado,Accesorios,1,41.47,41.47,7,July,Monday,3
2023-07-31,Memoria RAM,Componentes,3,92.41,277.23,7,July,Monday,3
2023-08-01,Disco Duro,Almacenamiento,1,130.99,130.99,8,August,Tuesday,3
2023-08-01,Router,Redes,2,55.36,110.71,8,August,Tuesday,3
2023-08-01,USB,Accesorios,5,9.63,48.15,8,August,Tuesday,3
2023-08-01,Mouse,Accesorios,1,16.37,16.37,8,August,Tuesday,3
2023-08-01,Teclado,Accesorios,1,41.25,41.25,8,August,Tuesday,3
2023-08-01,Auriculares,Accesorios,2,64.27,128.54,8,August,Tuesday,3
2023-08-01,Memoria RAM,Componentes,2,84.25,168.5,8,August,Tuesday,3
2023-08-01,Webcam,Accesorios,2,76.25,152.5,8,August,Tuesday,3
2023-08-01,Memoria RAM,Componentes,1,84.71,84.71,8,August,Tuesday,3
2023-08-01,USB,Accesorios,4,9.93,39.72,8,August,Tuesday,3
2023-08-01,Router,Redes,3,59.8,179.41,8,August,Tuesday,3
2023-08-01,Laptop,Computadoras,3,801.6,2404.79,8,August,Tuesday,3
2023-08-01,Memoria RAM,Componentes,3,89.59,268.76,8,August,Tuesday,3
2023-08-01,Monitor,Computadoras,2,249.17,498.34,8,August,Tuesday,3
2023-08-02,Router,Redes,2,58.32,116.63,8,August,Wednesday,3
2023-08-02,Mouse,Accesorios,1,14.19,14.19,8,August,Wednesday,3
2023-08-02,Teclado,Accesorios,4,46.16,184.64,8,August,Wednesday,3
2023-08-02,Teclado,Accesorios,3,47.39,142.16,8,August,Wednesday,3
2023-08-02,Webcam,Accesorios,1,76.39,76.39,8,August,Wednesday,3
2023-08-02,Teclado,Accesorios,1,44.85,44.85,8,August,Wednesday,3
2023-08-02,Auriculares,Accesorios,4,65.73,262.94,8,August,Wednesday,3
2023-08-02,Monitor,Computadoras,3,257.42,772.27,8,August,Wednesday,3
2023-08-02,Monitor,Computadoras,4,270.54,1082.17,8,August,Wednesday,3
2023-08-02,Disco Duro,Almacenamiento,4,128.78,515.14,8,August,Wednesday,3
2023-08-02,Auriculares,Accesorios,4,60.79,243.16,8,August,Wednesday,3
2023-08-02,Monitor,Computadoras,3,226.98,680.93,8,August,Wednesday,3
2023-08-02,Memoria RAM,Componentes,4,92.68,370.74,8,August,Wednesday,3
2023-08-02,Router,Redes,2,50.53,101.06,8,August,Wednesday,3
2023-08-02,Router,Redes,3,50.09,150.26,8,August,Wednesday,3
2023-08-02,Laptop,Computadoras,5,727.9,3639.48,8,August,Wednesday,3
2023-08-02,Auriculares,Accesorios,2,59.98,119.95,8,August,Wednesday,3
2023-08-02,Webcam,Accesorios,5,84.99,424.96,8,August,Wednesday,3
2023-08-02,Laptop,Computadoras,5,720.75,3603.77,8,August,Wednesday,3
2023-08-03,Laptop,Computadoras,1,861.16,861.16,8,August,Thursday,3
2023-08-03,Mouse,Accesorios,1,14.92,14.92,8,August,Thursday,3
2023-08-03,Disco Duro,Almacenamiento,4,108.17,432.68,8,August,Thursday,3
2023-08-03,Monitor,Computadoras,3,258.87,776.6,8,August,Thursday,3
2023-08-03,Laptop,Computadoras,3,771.05,2313.14,8,August,Thursday,3
2023-08-03,Mouse,Accesorios,4,13.88,55.52,8,August,Thursday,3
2023-08-03,Laptop,Computadoras,5,825.68,4128.38,8,August,Thursday,3
2023-08-03,USB,Accesorios,4,9.15,36.61,8,August,Thursday,3
2023-08-03,Webcam,Accesorios,1,80.75,80.75,8,August,Thursday,3
2023-08-03,Memoria RAM,Componentes,4,94.88,379.53,8,August,Thursday,3
2023-08-03,Memoria RAM,Componentes,3,84.49,253.48,8,August,Thursday,3
2023-08-03,Monitor,Computadoras,1,271.74,271.74,8,August,Thursday,3
2023-08-03,Memoria RAM,Componentes,2,89.51,179.01,8,August,Thursday,3
2023-08-03,Auriculares,Accesorios,5,59.65,298.24,8,August,Thursday,3
2023-08-03,Webcam,Accesorios,5,87.15,435.75,8,August,Thursday,3
2023-08-03,Laptop,Computadoras,3,733.34,2200.02,8,August,Thursday,3
2023-08-03,Monitor,Computadoras,2,245.22,490.45,8,August,Thursday,3
2023-08-03,Mouse,Accesorios,3,15.62,46.85,8,August,Thursday,3
2023-08-03,USB,Accesorios,1,9.08,9.08,8,August,Thursday,3
2023-08-04,Laptop,Computadoras,5,842.68,4213.41,8,August,Friday,3
2023-08-04,Memoria RAM,Componentes,5,87.23,436.15,8,August,Friday,3
2023-08-04,Auriculares,Accesorios,4,62.11,248.44,8,August,Friday,3
2023-08-04,Auriculares,Accesorios,3,54.19,162.56,8,August,Friday,3
2023-08-04,Memoria RAM,Componentes,2,84.45,168.89,8,August,Friday,3
2023-08-04,USB,Accesorios,3,10.73,32.19,8,August,Friday,3
2023-08-04,Memoria RAM,Componentes,5,82.41,412.07,8,August,Friday,3
2023-08-04,Teclado,Accesorios,4,42.55,170.21,8,August,Friday,3
2023-08-04,Monitor,Computadoras,1,240.49,240.49,8,August,Friday,3
2023-08-04,Teclado,Accesorios,1,46.8,46.8,8,August,Friday,3
2023-08-04,USB,Accesorios,5,9.15,45.76,8,August,Friday,3
2023-08-04,Monitor,Computadoras,1,225.15,225.15,8,August,Friday,3
2023-08-04,Teclado,Accesorios,1,43.06,43.06,8,August,Friday,3
2023-08-04,Monitor,Computadoras,1,247.71,247.71,8,August,Friday,3
2023-08-04,Mouse,Accesorios,4,13.96,55.84,8,August,Friday,3
2023-08-05,Monitor,Computadoras,1,264.2,264.2,8,August,Saturday,3
2023-08-05,Memoria RAM,Componentes,3,92.63,277.89,8,August,Saturday,3
2023-08-05,Mouse,Accesorios,1,15.56,15.56,8,August,Saturday,3
2023-08-05,Laptop,Computadoras,1,741.68,741.68,8,August,Saturday,3
2023-08-05,Disco Duro,Almacenamiento,5,120.65,603.27,8,August,Saturday,3
2023-08-05,Teclado,Accesorios,3,44.85,134.56,8,August,Saturday,3
2023-08-05,Webcam,Accesorios,2,86.21,172.41,8,August,Saturday,3
2023-08-05,Mouse,Accesorios,1,14.71,14.71,8,August,Saturday,3
2023-08-05,Memoria RAM,Componentes,2,86.11,172.21,8,August,Saturday,3
2023-08-05,Disco Duro,Almacenamiento,3,117.31,351.94,8,August,Saturday,3
2023-08-05,Mouse,Accesorios,3,16.27,48.82,8,August,Saturday,3
2023-08-05,USB,Accesorios,1,9.03,9.03,8,August,Saturday,3
2023-08-05,USB,Accesorios,4,10.95,43.78,8,August,Saturday,3
2023-08-05,Auriculares,Accesorios,2,63.67,127.33,8,August,Saturday,3
2023-08-05,Monitor,Computadoras,1,252.84,252.84,8,August,Saturday,3
2023-08-05,Laptop,Computadoras,4,789.24,3156.97,8,August,Saturday,3
2023-08-05,Mouse,Accesorios,4,13.6,54.4,8,August,Saturday,3
2023-08-05,Disco Duro,Almacenamiento,3,122.85,368.54,8,August,Saturday,3
2023-08-05,Router,Redes,1,60.44,60.44,8,August,Saturday,3
2023-08-06,Monitor,Computadoras,4,247.62,990.46,8,August,Sunday,3
2023-08-06,Router,Redes,5,58.69,293.46,8,August,Sunday,3
2023-08-06,Mouse,Accesorios,1,16.4,16.4,8,August,Sunday,3
2023-08-06,Auriculares,Accesorios,4,65.95,263.82,8,August,Sunday,3
2023-08-06,Webcam,Accesorios,4,77.0,308.02,8,August,Sunday,3
2023-08-06,USB,Accesorios,2,10.33,20.66,8,August,Sunday,3
2023-08-06,Router,Redes,5,54.08,270.38,8,August,Sunday,3
2023-08-06,Auriculares,Accesorios,3,58.9,176.69,8,August,Sunday,3
2023-08-06,Auriculares,Accesorios,4,63.45,253.81,8,August,Sunday,3
2023-08-06,Monitor,Computadoras,1,225.54,225.54,8,August,Sunday,3
2023-08-06,USB,Accesorios,5,9.24,46.22,8,August,Sunday,3
2023-08-06,Webcam,Accesorios,3,78.56,235.68,8,August,Sunday,3
2023-08-06,Laptop,Computadoras,1,796.59,796.59,8,August,Sunday,3
2023-08-07,Mouse,Accesorios,2,14.88,29.77,8,August,Monday,3
2023-08-07,Webcam,Accesorios,2,86.68,173.37,8,August,Monday,3
2023-08-07,Memoria RAM,Componentes,1,83.27,83.27,8,August,Monday,3
2023-08-07,Teclado,Accesorios,3,41.69,125.08,8,August,Monday,3
2023-08-07,Monitor,Computadoras,2,271.68,543.36,8,August,Monday,3
2023-08-07,Teclado,Accesorios,5,41.19,205.97,8,August,Monday,3
2023-08-08,Monitor,Computadoras,3,230.2,690.59,8,August,Tuesday,3
2023-08-08,Auriculares,Accesorios,2,57.24,114.49,8,August,Tuesday,3
2023-08-08,Teclado,Accesorios,3,43.37,130.1,8,August,Tuesday,3
2023-08-08,Webcam,Accesorios,4,76.6,306.41,8,August,Tuesday,3
2023-08-08,Monitor,Computadoras,2,228.51,457.01,8,August,Tuesday,3
2023-08-08,Mouse,Accesorios,4,15.0,59.99,8,August,Tuesday,3
2023-08-08,Teclado,Accesorios,1,46.0,46.0,8,August,Tuesday,3
2023-08-08,Auriculares,Accesorios,3,59.5,178.5,8,August,Tuesday,3
2023-08-08,Router,Redes,5,54.81,274.07,8,August,Tuesday,3
2023-08-08,Teclado,Accesorios,3,47.77,143.31,8,August,Tuesday,3
2023-08-08,Router,Redes,3,50.61,151.83,8,August,Tuesday,3
2023-08-08,Disco Duro,Almacenamiento,2,113.05,226.11,8,August,Tuesday,3
2023-08-08,Router,Redes,5,52.07,260.35,8,August,Tuesday,3
2023-08-08,Monitor,Computadoras,2,248.9,497.8,8,August,Tuesday,3
2023-08-08,Teclado,Accesorios,2,43.92,87.84,8,August,Tuesday,3
2023-08-08,Laptop,Computadoras,2,866.32,1732.65,8,August,Tuesday,3
2023-08-08,Memoria RAM,Componentes,2,90.09,180.18,8,August,Tuesday,3
2023-08-08,USB,Accesorios,3,10.08,30.25,8,August,Tuesday,3
2023-08-08,Memoria RAM,Componentes,5,94.79,473.95,8,August,Tuesday,3
2023-08-08,Disco Duro,Almacenamiento,2,125.62,251.25,8,August,Tuesday,3
2023-08-09,Router,Redes,2,50.41,100.82,8,August,Wednesday,3
2023-08-09,Laptop,Computadoras,1,766.94,766.94,8,August,Wednesday,3
2023-08-09,Auriculares,Accesorios,3,58.6,175.79,8,August,Wednesday,3
2023-08-09,Router,Redes,2,51.38,102.76,8,August,Wednesday,3
2023-08-09,Disco Duro,Almacenamiento,1,122.68,122.68,8,August,Wednesday,3
2023-08-09,Auriculares,Accesorios,1,55.21,55.21,8,August,Wednesday,3
2023-08-09,USB,Accesorios,3,10.1,30.29,8,August,Wednesday,3
2023-08-09,Router,Redes,4,60.19,240.77,8,August,Wednesday,3
2023-08-09,Memoria RAM,Componentes,2,82.98,165.96,8,August,Wednesday,3
2023-08-09,Disco Duro,Almacenamiento,2,121.48,242.96,8,August,Wednesday,3
2023-08-09,Laptop,Computadoras,5,842.34,4211.71,8,August,Wednesday,3
2023-08-09,Router,Redes,1,59.26,59.26,8,August,Wednesday,3
2023-08-09,Memoria RAM,Componentes,3,93.53,280.58,8,August,Wednesday,3
2023-08-09,Router,Redes,1,54.27,54.27,8,August,Wednesday,3
2023-08-09,Disco Duro,Almacenamiento,4,120.77,483.07,8,August,Wednesday,3
2023-08-09,Auriculares,Accesorios,3,59.76,179.28,8,August,Wednesday,3
2023-08-09,Router,Redes,1,58.44,58.44,8,August,Wednesday,3
2023-08-09,Memoria RAM,Componentes,1,96.0,96.0,8,August,Wednesday,3
2023-08-09,Webcam,Accesorios,3,77.13,231.39,8,August,Wednesday,3
2023-08-10,Laptop,Computadoras,4,877.14,3508.57,8,August,Thursday,3
2023-08-10,Router,Redes,5,54.39,271.95,8,August,Thursday,3
2023-08-10,Webcam,Accesorios,1,82.72,82.72,8,August,Thursday,3
2023-08-10,Webcam,Accesorios,5,75.06,375.32,8,August,Thursday,3
2023-08-10,Mouse,Accesorios,4,14.95,59.82,8,August,Thursday,3
2023-08-10,Router,Redes,5,50.89,254.44,8,August,Thursday,3
2023-08-10,Mouse,Accesorios,2,14.79,29.58,8,August,Thursday,3
2023-08-10,Mouse,Accesorios,1,14.4,14.4,8,August,Thursday,3
2023-08-10,Laptop,Computadoras,1,816.96,816.96,8,August,Thursday,3
2023-08-10,Webcam,Accesorios,1,72.86,72.86,8,August,Thursday,3
2023-08-10,Laptop,Computadoras,5,753.25,3766.26,8,August,Thursday,3
2023-08-10,Memoria RAM,Componentes,1,97.7,97.7,8,August,Thursday,3
2023-08-10,Laptop,Computadoras,1,774.56,774.56,8,August,Thursday,3
2023-08-10,Disco Duro,Almacenamiento,1,109.54,109.54,8,August,Thursday,3
2023-08-10,Laptop,Computadoras,2,876.52,1753.04,8,August,Thursday,3
2023-08-10,Laptop,Computadoras,3,797.99,2393.98,8,August,Thursday,3
2023-08-10,Mouse,Accesorios,2,15.9,31.81,8,August,Thursday,3
2023-08-10,Laptop,Computadoras,4,766.87,3067.47,8,August,Thursday,3
2023-08-11,Laptop,Computadoras,1,726.49,726.49,8,August,Friday,3
2023-08-11,Monitor,Computadoras,2,266.65,533.3,8,August,Friday,3
2023-08-11,Memoria RAM,Componentes,2,95.21,190.41,8,August,Friday,3
2023-08-11,Mouse,Accesorios,5,16.4,82.0,8,August,Friday,3
2023-08-11,Laptop,Computadoras,3,778.01,2334.04,8,August,Friday,3
2023-08-11,Webcam,Accesorios,5,87.56,437.81,8,August,Friday,3
2023-08-11,Mouse,Accesorios,1,14.46,14.46,8,August,Friday,3
2023-08-11,Memoria RAM,Componentes,4,90.58,362.31,8,August,Friday,3
2023-08-11,Memoria RAM,Componentes,4,93.65,374.61,8,August,Friday,3
2023-08-11,Teclado,Accesorios,3,47.19,141.56,8,August,Friday,3
2023-08-11,Router,Redes,3,50.58,151.73,8,August,Friday,3
2023-08-11,Memoria RAM,Componentes,3,97.96,293.88,8,August,Friday,3
2023-08-11,Auriculares,Accesorios,5,58.23,291.14,8,August,Friday,3
2023-08-11,Router,Redes,4,52.45,209.81,8,August,Friday,3
2023-08-11,USB,Accesorios,1,10.07,10.07,8,August,Friday,3
2023-08-11,Monitor,Computadoras,4,266.48,1065.94,8,August,Friday,3
2023-08-11,USB,Accesorios,1,10.03,10.03,8,August,Friday,3
2023-08-12,Teclado,Accesorios,1,46.08,46.08,8,August,Saturday,3
2023-08-12,Auriculares,Accesorios,3,63.33,189.98,8,August,Saturday,3
2023-08-12,Auriculares,Accesorios,1,54.16,54.16,8,August,Saturday,3
2023-08-12,Auriculares,Accesorios,2,54.91,109.82,8,August,Saturday,3
2023-08-12,Teclado,Accesorios,2,42.08,84.17,8,August,Saturday,3
2023-08-12,Router,Redes,2,52.08,104.15,8,August,Saturday,3
2023-08-12,Laptop,Computadoras,4,806.5,3225.99,8,August,Saturday,3
2023-08-12,Auriculares,Accesorios,2,59.76,119.52,8,August,Saturday,3
2023-08-12,Webcam,Accesorios,5,79.89,399.46,8,August,Saturday,3
2023-08-12,Mouse,Accesorios,2,15.4,30.8,8,August,Saturday,3
2023-08-12,Router,Redes,5,50.83,254.15,8,August,Saturday,3
2023-08-12,USB,Accesorios,3,9.73,29.18,8,August,Saturday,3
2023-08-12,Teclado,Accesorios,1,46.65,46.65,8,August,Saturday,3
2023-08-12,Webcam,Accesorios,2,85.46,170.92,8,August,Saturday,3
2023-08-12,Mouse,Accesorios,2,15.36,30.71,8,August,Saturday,3
2023-08-12,Laptop,Computadoras,3,765.8,2297.4,8,August,Saturday,3
2023-08-12,USB,Accesorios,5,9.37,46.83,8,August,Saturday,3
2023-08-12,Auriculares,Accesorios,3,63.75,191.25,8,August,Saturday,3
2023-08-13,Router,Redes,3,52.25,156.75,8,August,Sunday,3
2023-08-13,Mouse,Accesorios,1,15.57,15.57,8,August,Sunday,3
2023-08-13,USB,Accesorios,5,10.17,50.85,8,August,Sunday,3
2023-08-13,Monitor,Computadoras,3,273.53,820.6,8,August,Sunday,3
2023-08-13,USB,Accesorios,1,10.19,10.19,8,August,Sunday,3
2023-08-14,Monitor,Computadoras,5,237.71,1188.54,8,August,Monday,3
2023-08-14,Auriculares,Accesorios,3,59.82,179.47,8,August,Monday,3
2023-08-14,Mouse,Accesorios,3,14.41,43.24,8,August,Monday,3
2023-08-14,Laptop,Computadoras,4,738.59,2954.36,8,August,Monday,3
2023-08-14,Disco Duro,Almacenamiento,5,112.51,562.56,8,August,Monday,3
2023-08-14,Auriculares,Accesorios,4,59.63,238.52,8,August,Monday,3
2023-08-14,Monitor,Computadoras,1,261.71,261.71,8,August,Monday,3
2023-08-14,Router,Redes,2,56.82,113.65,8,August,Monday,3
2023-08-14,Mouse,Accesorios,1,14.88,14.88,8,August,Monday,3
2023-08-14,Auriculares,Accesorios,2,56.52,113.05,8,August,Monday,3
2023-08-14,Laptop,Computadoras,3,803.27,2409.82,8,August,Monday,3
2023-08-14,Teclado,Accesorios,5,40.55,202.74,8,August,Monday,3
2023-08-14,Monitor,Computadoras,5,270.59,1352.96,8,August,Monday,3
2023-08-14,Router,Redes,4,54.46,217.83,8,August,Monday,3
2023-08-15,Laptop,Computadoras,3,854.78,2564.34,8,August,Tuesday,3
2023-08-15,Memoria RAM,Componentes,4,92.71,370.86,8,August,Tuesday,3
2023-08-15,Auriculares,Accesorios,2,59.25,118.49,8,August,Tuesday,3
2023-08-15,Teclado,Accesorios,3,48.34,145.03,8,August,Tuesday,3
2023-08-15,USB,Accesorios,4,10.97,43.87,8,August,Tuesday,3
2023-08-15,Monitor,Computadoras,5,241.02,1205.12,8,August,Tuesday,3
2023-08-16,Laptop,Computadoras,1,866.21,866.21,8,August,Wednesday,3
2023-08-16,Laptop,Computadoras,5,858.96,4294.78,8,August,Wednesday,3
2023-08-16,USB,Accesorios,3,10.23,30.69,8,August,Wednesday,3
2023-08-16,Laptop,Computadoras,1,850.86,850.86,8,August,Wednesday,3
2023-08-16,Webcam,Accesorios,1,81.32,81.32,8,August,Wednesday,3
2023-08-16,Laptop,Computadoras,5,856.62,4283.09,8,August,Wednesday,3
2023-08-16,Disco Duro,Almacenamiento,2,121.06,242.12,8,August,Wednesday,3
2023-08-16,Teclado,Accesorios,3,43.59,130.76,8,August,Wednesday,3
2023-08-16,Mouse,Accesorios,1,14.82,14.82,8,August,Wednesday,3
2023-08-16,USB,Accesorios,5,9.81,49.04,8,August,Wednesday,3
2023-08-16,Laptop,Computadoras,2,787.34,1574.69,8,August,Wednesday,3
2023-08-16,Auriculares,Accesorios,3,64.61,193.82,8,August,Wednesday,3
2023-08-16,USB,Accesorios,5,9.67,48.37,8,August,Wednesday,3
2023-08-16,Mouse,Accesorios,5,13.72,68.59,8,August,Wednesday,3
2023-08-16,Auriculares,Accesorios,1,56.55,56.55,8,August,Wednesday,3
2023-08-16,Disco Duro,Almacenamiento,4,120.15,480.61,8,August,Wednesday,3
2023-08-16,Auriculares,Accesorios,1,57.31,57.31,8,August,Wednesday,3
2023-08-16,Webcam,Accesorios,2,75.6,151.21,8,August,Wednesday,3
2023-08-17,Monitor,Computadoras,2,253.07,506.15,8,August,Thursday,3
2023-08-17,Disco Duro,Almacenamiento,4,113.38,453.54,8,August,Thursday,3
2023-08-17,USB,Accesorios,2,10.22,20.44,8,August,Thursday,3
2023-08-17,Monitor,Computadoras,2,236.96,473.92,8,August,Thursday,3
2023-08-17,Router,Redes,1,50.12,50.12,8,August,Thursday,3
2023-08-18,Router,Redes,1,56.74,56.74,8,August,Friday,3
2023-08-18,Disco Duro,Almacenamiento,2,116.52,233.03,8,August,Friday,3
2023-08-18,Teclado,Accesorios,2,45.77,91.54,8,August,Friday,3
2023-08-18,Disco Duro,Almacenamiento,1,123.37,123.37,8,August,Friday,3
2023-08-18,USB,Accesorios,5,9.24,46.19,8,August,Friday,3
2023-08-18,Webcam,Accesorios,3,79.3,237.9,8,August,Friday,3
2023-08-18,Auriculares,Accesorios,4,63.92,255.68,8,August,Friday,3
2023-08-19,Memoria RAM,Componentes,1,84.45,84.45,8,August,Saturday,3
2023-08-19,Mouse,Accesorios,3,15.27,45.82,8,August,Saturday,3
2023-08-19,Router,Redes,1,51.34,51.34,8,August,Saturday,3
2023-08-19,Webcam,Accesorios,1,84.47,84.47,8,August,Saturday,3
2023-08-19,Webcam,Accesorios,4,85.27,341.1,8,August,Saturday,3
2023-08-19,Teclado,Accesorios,3,45.65,136.96,8,August,Saturday,3
2023-08-19,Disco Duro,Almacenamiento,4,128.53,514.14,8,August,Saturday,3
2023-08-19,Laptop,Computadoras,5,791.94,3959.68,8,August,Saturday,3
2023-08-19,Laptop,Computadoras,3,801.26,2403.79,8,August,Saturday,3
2023-08-20,Router,Redes,3,56.44,169.32,8,August,Sunday,3
2023-08-20,USB,Accesorios,1,9.59,9.59,8,August,Sunday,3
2023-08-20,Disco Duro,Almacenamiento,1,127.7,127.7,8,August,Sunday,3
2023-08-20,Webcam,Accesorios,2,77.87,155.75,8,August,Sunday,3
2023-08-20,Monitor,Computadoras,1,262.32,262.32,8,August,Sunday,3
2023-08-20,Monitor,Computadoras,3,271.63,814.88,8,August,Sunday,3
2023-08-20,Monitor,Computadoras,1,258.59,258.59,8,August,Sunday,3
2023-08-20,Auriculares,Accesorios,1,62.11,62.11,8,August,Sunday,3
2023-08-20,Laptop,Computadoras,4,828.02,3312.08,8,August,Sunday,3
2023-08-20,Disco Duro,Almacenamiento,2,127.79,255.58,8,August,Sunday,3
2023-08-21,Laptop,Computadoras,4,750.72,3002.89,8,August,Monday,3
2023-08-21,USB,Accesorios,5,10.45,52.25,8,August,Monday,3
2023-08-21,Mouse,Accesorios,1,13.85,13.85,8,August,Monday,3
2023-08-21,Teclado,Accesorios,5,43.87,219.34,8,August,Monday,3
2023-08-21,Router,Redes,1,57.58,57.58,8,August,Monday,3
2023-08-22,Disco Duro,Almacenamiento,3,112.24,336.72,8,August,Tuesday,3
2023-08-22,Auriculares,Accesorios,1,64.97,64.97,8,August,Tuesday,3
2023-08-22,Memoria RAM,Componentes,1,84.8,84.8,8,August,Tuesday,3
2023-08-22,Auriculares,Accesorios,1,64.09,64.09,8,August,Tuesday,3
2023-08-22,Webcam,Accesorios,3,72.63,217.88,8,August,Tuesday,3
2023-08-22,Laptop,Computadoras,5,875.4,4376.98,8,August,Tuesday,3
2023-08-22,Memoria RAM,Componentes,5,96.5,482.49,8,August,Tuesday,3
2023-08-22,Auriculares,Accesorios,4,55.89,223.55,8,August,Tuesday,3
2023-08-22,Teclado,Accesorios,1,45.12,45.12,8,August,Tuesday,3
2023-08-22,Mouse,Accesorios,4,13.94,55.75,8,August,Tuesday,3
2023-08-22,Mouse,Accesorios,2,13.84,27.68,8,August,Tuesday,3
2023-08-23,Monitor,Computadoras,5,255.16,1275.81,8,August,Wednesday,3
2023-08-23,Mouse,Accesorios,3,16.01,48.04,8,August,Wednesday,3
2023-08-23,Teclado,Accesorios,2,46.11,92.22,8,August,Wednesday,3
2023-08-23,USB,Accesorios,3,9.05,27.14,8,August,Wednesday,3
2023-08-23,Memoria RAM,Componentes,5,86.99,434.94,8,August,Wednesday,3
2023-08-23,Mouse,Accesorios,5,13.99,69.97,8,August,Wednesday,3
2023-08-23,Laptop,Computadoras,4,797.36,3189.45,8,August,Wednesday,3
2023-08-23,Monitor,Computadoras,2,263.95,527.9,8,August,Wednesday,3
2023-08-23,Mouse,Accesorios,5,16.17,80.86,8,August,Wednesday,3
2023-08-23,Disco Duro,Almacenamiento,3,127.39,382.17,8,August,Wednesday,3
2023-08-23,Monitor,Computadoras,5,258.47,1292.35,8,August,Wednesday,3
2023-08-23,Memoria RAM,Componentes,3,96.3,288.9,8,August,Wednesday,3
2023-08-23,USB,Accesorios,5,9.6,47.99,8,August,Wednesday,3
2023-08-23,Memoria RAM,Componentes,1,81.57,81.57,8,August,Wednesday,3
2023-08-23,Auriculares,Accesorios,2,64.03,128.06,8,August,Wednesday,3
2023-08-24,Disco Duro,Almacenamiento,3,131.67,395.02,8,August,Thursday,3
2023-08-24,Monitor,Computadoras,2,271.71,543.43,8,August,Thursday,3
2023-08-24,Laptop,Computadoras,5,766.65,3833.27,8,August,Thursday,3
2023-08-24,Laptop,Computadoras,3,747.59,2242.77,8,August,Thursday,3
